identity,emotion,sentence_id,vc_system,lipsync_system,output_video,lse_c,lse_d,avsu,avsm,lmd,ssim,cpbd,wavlm_sim,mel_sim,wer
George,neutral,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/George_neutral_c02.mp4,0.3780202336633329,0.5525757010553968,-0.05867897409594569,0.041660261340269095,7.365037139208348,0.9241781579290551,47.52403789353086,0.9669695496559143,0.3901534676551819,0.2857142857142857
George,emotional,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/George_emotional_c01.mp4,0.47866414919716704,0.44965115543458056,0.07023729185327349,0.011709111617634611,6.582410270147464,0.9214269869569935,44.306113754863006,0.8695167899131775,0.3196968734264374,0.0
George,emotional,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/George_emotional_c02.mp4,0.706564778099677,0.21289127132965402,-0.21766589746633838,0.045104027414396564,11.054891472829873,0.9065176364608456,44.230516606841256,0.9302463531494141,0.14181366562843323,0.16666666666666666
Jordi,neutral,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Jordi_neutral_c01.mp4,0.22683803713515666,0.6774591313600811,-0.004897457981527423,0.09206453653943439,9.232184120255734,0.9010246271559613,178.8697896910181,0.9628235697746277,0.20819628238677979,0.0
Jordi,neutral,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Jordi_neutral_c02.mp4,0.2742690955638647,0.6498041818690066,0.06345248741389596,0.007108011346537511,9.719718343722027,0.8976530781765535,179.0132423982123,0.9417586326599121,0.32497841119766235,0.0
Jordi,emotional,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Jordi_emotional_c01.mp4,0.47326391613498925,0.4602823700214911,-0.16549772310301974,0.30271987587326343,12.499429308289075,0.8894172786251509,172.69520445182073,0.9474449753761292,0.3582930564880371,0.5
Jordi,emotional,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Jordi_emotional_c02.mp4,0.2359897516388702,0.6964725796627753,-0.14403532157896462,0.05047180068720064,12.350127889251436,0.8822525457037171,188.31745046122097,0.9460114240646362,0.34759607911109924,0.16666666666666666
Lisset,neutral,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Lisset_neutral_c01.mp4,0.2601243338161444,0.6746104015039791,0.02271928283179891,0.013411531547240368,7.001008666024051,0.9195520642590959,100.93784955772512,0.9691296219825745,0.16078108549118042,1.0
Lisset,neutral,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Lisset_neutral_c02.mp4,0.3412721677138946,0.5876960143109481,-0.07725699722536396,0.03025673764564741,7.514794777570704,0.9239480695492245,108.47897404827245,0.9747670292854309,0.12574201822280884,0.125
Lisset,emotional,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Lisset_emotional_c01.mp4,0.5406522986067155,0.33060806736976245,0.0034145471586023344,0.0857924528723258,10.601372006651005,0.9209589987860402,59.539310174700056,0.9726999998092651,0.21211223304271698,0.0
Lisset,emotional,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Lisset_emotional_c02.mp4,0.39219995479835035,0.4290140461565456,0.029136570494292913,0.04581305107173596,7.5514796613172255,0.9232247983346401,68.8086522294481,0.9610869288444519,0.5372915267944336,0.0
Maisa,neutral,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Maisa_neutral_c01.mp4,0.3789416095196555,0.45218584356329916,-0.10685825352908676,0.0470068658407628,6.242683837962742,0.9265767621520564,106.41037127742595,0.9421693682670593,0.23947329819202423,0.0
Maisa,neutral,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Maisa_neutral_c02.mp4,0.43408818677628763,0.4602522343646944,-0.252207894347149,0.0013149569959737817,5.7102137132396065,0.9304279800550549,99.2283405451891,0.9401429295539856,0.12702584266662598,0.6666666666666666
Maisa,emotional,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Maisa_emotional_c01.mp4,0.39947543391312984,0.5149037490973007,0.03916818744710775,0.00832463902919614,6.022788737029362,0.9207551456558273,163.9028487523086,0.8705739974975586,0.21127961575984955,1.0
Maisa,emotional,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Maisa_emotional_c02.mp4,0.33275251031837516,0.6270841972344727,0.2825033187834103,0.00030156851370682913,8.836028134795747,0.9110167032265607,162.82895619220116,0.9434040784835815,0.15157179534435272,0.0
Selene,neutral,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Selene_neutral_c01.mp4,0.4110707502590412,0.5206673212639561,0.01595397589696535,0.06062259276135624,5.536216400434367,0.9358839540467777,99.12725977892126,0.8953133821487427,0.0849621593952179,2.0
Selene,neutral,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Selene_neutral_c02.mp4,0.28772745843668374,0.6631572788248097,-0.0036937744834654733,0.004020333498461847,7.335763418584536,0.9299156155959858,92.82017260932562,0.856874942779541,0.0645294263958931,0.0
Selene,emotional,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Selene_emotional_c01.mp4,0.35708021381752075,0.5588881394382136,-0.18007965769801884,0.010507282984191235,6.484343914964097,0.9298901238271224,112.93865854664762,0.9413110613822937,0.11375128477811813,2.6666666666666665
Selene,emotional,c02,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/Selene_emotional_c02.mp4,0.27540932157398523,0.6902500688982455,0.055245495576439395,0.18102276299804348,8.475142135387564,0.9255647220264147,118.33728548127219,0.9495753645896912,0.08251065760850906,1.0
George,neutral,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/George_neutral_c01.mp4,0.3659717016206328,0.5382138378346946,0.04657873582583367,0.04723745802872655,9.766393865505693,0.9183726827751296,46.778407468051405,0.6569958925247192,0.09623227268457413,nan
George,neutral,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/George_neutral_c02.mp4,0.15255672621035346,0.827652212774761,0.0328618628787132,0.04984711737442986,9.407324059924518,0.9202662494972932,46.62647007337374,0.7852717041969299,0.02438146248459816,1.0
George,emotional,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/George_emotional_c01.mp4,0.31308657465454054,0.6147107895621216,0.05858182743673959,5.1626324691168846e-05,6.625561320580384,0.9206306376840965,43.52676366130466,0.6603217124938965,0.05551707744598389,1.0
George,emotional,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/George_emotional_c02.mp4,0.19340148860055095,0.7483525249301788,-0.1038564476065875,0.06869166985299693,14.611392879267955,0.9020366600525758,43.75612987227561,0.7933194637298584,0.028330961242318153,1.1666666666666667
Jordi,neutral,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Jordi_neutral_c01.mp4,0.18593528517052318,0.7878653316487886,0.0014467462248620815,0.08595888781684292,9.03638894939558,0.9009634618503043,180.07255462332344,0.6356204152107239,0.06548713147640228,1.0
Jordi,neutral,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Jordi_neutral_c02.mp4,0.20240291186119524,0.7663253764703316,-0.006128918610398774,0.06196734965704,9.407607055791235,0.8980035308671644,179.39578844262692,0.6440290212631226,0.07617521286010742,1.0
Jordi,emotional,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Jordi_emotional_c01.mp4,0.17889913699918897,0.7807168052964846,-0.05705682520482171,0.19417848794707632,14.436300933063993,0.8842998463658551,174.67965051903218,0.7486969232559204,0.11660867929458618,1.3333333333333333
Jordi,emotional,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Jordi_emotional_c02.mp4,0.15614933354236735,0.8140335534313012,0.12744440684495262,0.22107644327638,14.255037101764634,0.877177814349925,184.08844842189134,0.6040931344032288,0.03888116776943207,1.0
Lisset,neutral,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Lisset_neutral_c01.mp4,0.18582347725195625,0.76566571815482,-0.007324841757376633,0.01667783022864577,7.248470698029122,0.9207787575577249,101.23965749895162,0.7416186332702637,0.022205209359526634,1.0
Lisset,neutral,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Lisset_neutral_c02.mp4,0.14025062754798115,0.8298871948595641,-0.0016380396964260238,0.045598566994792665,8.224714627369867,0.9262379706754084,109.16663001326877,0.7239318490028381,0.027735978364944458,1.0
Lisset,emotional,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Lisset_emotional_c01.mp4,0.17348595343057038,0.7838294511165805,0.025490950388054233,0.10784303976415832,11.648789130575707,0.9221362205522339,59.244737922091694,0.4923432469367981,0.09775742143392563,1.0
Lisset,emotional,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Lisset_emotional_c02.mp4,0.21742134758832168,0.7413864832521215,-0.001636572319525364,0.07652646644049615,9.455367106625767,0.9228114937368807,70.02496321801738,0.6919350028038025,0.14587964117527008,1.0
Maisa,neutral,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Maisa_neutral_c01.mp4,0.13054225713777218,0.8120268803698893,-0.12569339079315814,0.028285730516477176,7.1768327606098925,0.9261511174271314,105.55605707436366,0.7610096335411072,0.08655493706464767,1.0
Maisa,neutral,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Maisa_neutral_c02.mp4,0.13036522542800885,0.8163822169375134,-0.09179100417647454,0.15913324846343,5.321560983499666,0.9306647072003805,99.18677081382333,0.6802189946174622,0.06249058619141579,2.6666666666666665
Maisa,emotional,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Maisa_emotional_c01.mp4,0.21493271055105684,0.7193780935410325,0.025572145967103995,0.021746695314938783,6.411300618042731,0.9184657711965115,161.14231348135246,0.5848411917686462,0.09651093184947968,1.0
Maisa,emotional,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Maisa_emotional_c02.mp4,0.35763417187132035,0.5749936978656194,0.062143609616356996,0.22067652379591446,6.552991877555972,0.9145938071705543,166.82456058662524,0.7457011342048645,0.025010859593749046,1.0
Selene,neutral,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Selene_neutral_c01.mp4,0.29899346546641437,0.6521833716819162,0.12486890313896898,0.048283909996334695,6.557839102388987,0.9358354325250086,100.27839641710307,0.6978170871734619,0.04552135989069939,6.0
Selene,neutral,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Selene_neutral_c02.mp4,0.30519182405144424,0.649347315180463,0.10055149449557262,0.10827158414767389,9.123204451065682,0.9277934459013703,89.57403735884162,0.6547881960868835,0.06103501841425896,3.5
Selene,emotional,c01,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Selene_emotional_c01.mp4,0.31811270222185095,0.599018693008849,-0.10442744210304128,0.06506321712732499,7.237538232520471,0.9305645407337605,110.53960340170427,0.6650197505950928,0.14211367070674896,2.6666666666666665
Selene,emotional,c02,cosyvoice,video_retalking,data/generated/cosyvoice/video_retalking/Selene_emotional_c02.mp4,0.19448914695921055,0.7463096415910857,-0.022527003052136514,0.10320111701129278,12.373440788470775,0.9217862162151235,116.34276156779187,0.35185161232948303,0.07996395230293274,1.0
